SiteID,StreamName,ProgID,Landmark,Type,Tags,SegID,ADBCode,ADBSegName,EcoRegionDesig,County,MajorBasin,DrainageArea,ThermalClass,HUC12,UTMNorth,UTMEast,LatDD,LonDD,IsRiffle,IsPublicLand,CurrentStatus
884,North Branch Turkey River,,Lime Springs,Headwater,Headwater Reference Study,6519,IA 01-TRK-0481_0,North Branch Turkey River,47c,Howard,Mississippi,8.91,Warm Water,huc070600040301,4805241,562579,43.39743,-92.22724,Undetermined,False,Candidate Reference Site
885,Little Potomac Creek,,Mount Pleasant,Headwater,Headwater Reference Study,6520,IA 03-SKU-0180_0,Little Potomac Creek,47f,Henry,Mississippi,7.757,Warm Water,huc070801070902,4544256,622376,41.04033,-91.54403,N/A,False,Candidate Reference Site
886,Unnamed Tributary to Turkey River,Site 6,Elgin,Headwater,Headwater Reference Study,6522,IA 01-TRK-0215_0,Unnamed Tributary to Turkey River,52b,Clayton,Mississippi,3.41,Warm Water,huc070600040708,4760460,617033,42.9878,-91.56445,N/A,False,Candidate Reference Site
887,Unnamed Tributary to Cox Creek,,Volga,Headwater,Headwater Reference Study,6523,IA 01-VOL-0075_0,Unnamed Tributary to Cox Creek,52b,Clayton,Mississippi,1.712,Warm Water,huc070600040605,4734520,625672,42.75291,-91.46432,N/A,False,Candidate Reference Site
888,Swisher Creek,,Swisher,Headwater,Headwater Reference Study,6524,IA 02-IOW-0173_0,Swisher Creek,47f,Johnson,Mississippi,3.489,Warm Water,huc070802081006,4630621,609836,41.81985,-91.67749,N/A,True,Survey Site
889,Unnamed Tributary to West Branch Blue Creek,,Urbana,Headwater,Headwater Reference Study,6527,IA 02-CED-02361_0,Unnamed Tributary to West Branch Blue Creek,47c,Benton,Mississippi,4.492,Warm Water,huc070802051502,4677911,593677,42.24777,-91.86446,Undetermined,False,Candidate Reference Site
890,Drainage Ditch 40,,Dolliver,Headwater,Headwater Reference Study,6529,IA 04-EDM-0125_0,Drainage Ditch 40,47b,Emmet,Mississippi,15.308,Warm Water,huc071000030106,4811609,368045,43.44575,-94.63073,Undetermined,False,Candidate Reference Site
891,Unnamed Tributary to South Fork Iowa River,,Buckeye,Headwater,Headwater Reference Study,6530,IA 02-IOW-0285_0,Unnamed Tributary to South Fork Iowa River,47b,Hardin,Mississippi,4.53,Warm Water,huc070802070602,4700564,470495,42.45684,-93.35884,No,False,Candidate Reference Site
892,Dutch Creek,,Danbury,Headwater,Headwater Reference Study,6531,IA 06-LSR-0075_0,Dutch Creek,47m,Woodbury,Missouri,5.449,Warm Water,huc102300050307,4679143,267384,42.22983,-95.81882,N/A,False,Candidate Reference Site
893,Unnamed Tributary to Little Sioux River,UNT LSR1,Larrabee,Headwater,,6532,IA 06-LSR-0035_0,Unnamed Tributary to Little Sioux River,47a,Cherokee,Missouri,3.982,Warm Water,huc102300031302,4749820,299332,42.87462,-95.45688,N/A,False,Candidate Reference Site
894,Unnamed Tributary to Little Sioux River,UNT LSR3,Larrabee,Headwater,Headwater Reference Study,6533,IA 06-LSR-0034_0,Unnamed Tributary to Little Sioux River,47a,Cherokee,Missouri,3.252,Warm Water,huc102300031302,4747325,296745,42.85148,-95.48762,N/A,False,Candidate Reference Site
895,West Long Creek,,Grand River,Headwater,Headwater Reference Study,6534,IA 05-GRA-0127_0,West Long Creek,40a,Clarke,Missouri,0,Warm Water,huc102801020301,4529392,420597,40.91178,-93.94287,N/A,False,Candidate Reference Site
896,Short Creek,,Dekalb WMA,Headwater,Headwater Reference Study,6535,IA 05-GRA-0123_0,Short Creek,40a,Decatur,Missouri,13.482,Warm Water,huc102801020303,4522073,425291,40.84629,-93.88625,N/A,True,Candidate Reference Site
897,East Fork Crooked Creek,,Mount Union,Headwater,Headwater Reference Study,6268,IA 03-SKU-0126_0,East Fork Crooked Creek,47f,Louisa,Mississippi,13.49,Warm Water,huc070801070201,4549373,636873,41.0841,-91.37048,N/A,False,Candidate Reference Site
898,Mud Creek,,Van Horne,Headwater,Headwater Reference Study,519,IA 02-CED-0235_0,Mud Creek,47c,Benton,Mississippi,12.561,Warm Water,huc070802051104,4658883,573530,42.07857,-92.11105,Undetermined,False,Candidate Reference Site
899,Boylan Creek,,Aredale,Headwater,Headwater Reference Study,1870,IA 02-WFC-0051_0,Boylan Creek,47c,Franklin,Mississippi,13.466,Warm Water,huc070802040602,4745156,497668,42.85898,-93.02854,Undetermined,False,Candidate Reference Site
900,Unnamed Tributary to Upper Iowa River,,Bluffton,Headwater,Headwater Reference Study,6536,IA 01-UIA-0122_0,Unnamed Tributary to Upper Iowa River,52b,Winneshiek,Mississippi,0.985,Warm Water,huc070600020206,4806882,585732,43.40992,-91.94111,N/A,False,Candidate Reference Site
901,Unnamed Tributary to Volga River,UNTVR1,Volga,Headwater,Headwater Reference Study,312,IA 01-VOL-0106_0,Willow Creek,52b,Clayton,Mississippi,3.307,Warm Water,huc070600040604,4741241,616088,42.81492,-91.58001,N/A,False,Candidate Reference Site
902,Waterloo Creek,Bee4,Bee MN,Headwater,,253,IA 01-UIA-0180_0,Waterloo Creek,52b,Allamakee,Mississippi,19,Cold Water,huc070600020502,4817513,615634,43.5016,-91.56964,N/A,False,Survey Site
903,Waterloo Creek,Waterloo1,Dorchester (pasture),Headwater,,253,IA 01-UIA-0180_0,Waterloo Creek,52b,Allamakee,Mississippi,20.5,Cold Water,huc070600020502,4816301,616102,43.49061,-91.56411,N/A,False,Survey Site
904,Waterloo Creek,Waterloo5,Dorchester,Wadeable,,253,IA 01-UIA-0180_0,Waterloo Creek,52b,Allamakee,Mississippi,35,Cold Water,huc070600020502,4813428,621455,43.4639,-91.49857,N/A,True,Survey Site
906,South Fork Chariton River,,Corydon,Wadeable,,1328,IA 05-CHA-0060_2,South Fork Chariton River,40a,Wayne,Missouri,37,Warm Water,huc102802010102,4515121,466392,40.78638,-93.39832,N/A,False,Survey Site
907,Jordan Creek,,Millerton,Wadeable,,1330,IA 05-CHA-0062_0,Jordan Creek,40a,Wayne,Missouri,17.6,Warm Water,huc102802010106,4517932,481287,40.81218,-93.22187,N/A,False,Survey Site
908,Irish Hollow Creek,,New Albin,Wadeable,,247,IA 01-UIA-0130_0,Irish Hollow Creek,52b,Allamakee,Mississippi,7.9,Cold Water,huc070600020606,4814083,633998,43.46766,-91.34341,N/A,False,Survey Site
909,White Pine Hollow,WPH1,Luxemburg,Wadeable,,165,IA 01-TRK-0240_0,Point Hollow Creek (aka White Pine Cr.),52b,Dubuque,Mississippi,9.38,Cold Water,huc070600040903,4723018,653367,42.64434,-91.12917,N/A,False,Survey Site
910,Beaver Creek,,Grimes,Wadeable,,1233,IA 04-UDM-0110_1,Beaver Creek,47b,Polk,Mississippi,358,Warm Water,huc071000040911,4615430,438788,41.68829,-93.73553,Undetermined,False,Survey Site
911,Big Sioux River,,Akron,Non-wadeable,,1522,IA 06-BSR-0010_3,Big Sioux River,47a,Plymouth,Missouri,7600,Warm Water,huc101702032502,4748929,208855,42.83751,-96.56241,N/A,False,Survey Site
912,Boyer River,,Missouri Valley,Wadeable,,1502,IA 06-BOY-0020_1,Boyer River,47m,Harrison,Missouri,928,Warm Water,huc102300070605,4606261,262768,41.57283,-95.84541,N/A,False,Survey Site
913,Boone River,,Stratford,Wadeable,,1252,IA 04-UDM-0180_1,Boone River,47b,Hamilton,Mississippi,887,Warm Water,huc071000050705,4687996,426484,42.34074,-93.89245,Undetermined,False,Survey Site
914,Chariton River,,Rathbun- at 461st ST Bridge,Wadeable,,1308,IA 05-CHA-0010_2,Chariton River,40a,Appanoose,Missouri,550,Warm Water,huc102802010404,4517752,509880,40.81071,-92.88285,N/A,False,Survey Site
915,Cedar Creek,,Bussey,Wadeable,,1053,IA 04-LDM-0160_0,Cedar Creek,40a,Marion,Mississippi,374,Warm Water,huc071000090310,4563080,507703,41.21906,-92.9081,N/A,False,Survey Site
916,Des Moines River,,Fort Dodge- DS1,Non-wadeable,,1217,IA 04-UDM-0040_2,Des Moines River,47b,Webster,Mississippi,4259,Warm Water,huc071000040604,4698341,406803,42.43179,-94.13301,Undetermined,False,Survey Site
917,Des Moines River,,Des Moines - US1,Non-wadeable,,1212,IA 04-UDM-0010_3,Des Moines River,47b,Polk,Mississippi,5840,Warm Water,huc071000041002,4614498,444329,41.6803,-93.66887,Undetermined,False,Survey Site
918,Des Moines River,,Des Moines - DS1,Non-wadeable,,1020,IA 04-LDM-0040_1,Des Moines River,47f,Polk,Mississippi,11655,Warm Water,huc071000081507,4592935,471725,41.48752,-93.3387,N/A,True,Survey Site
919,Indian Creek,,Colfax,Wadeable,,943,IA 03-SSK-0040_0,Indian Creek,47f,Jasper,Mississippi,395,Warm Water,huc070801050805,4621617,481169,41.74615,-93.22648,N/A,False,Survey Site
920,Iowa River,,Marshalltown - US1,Non-wadeable,,642,IA 02-IOW-0060_5,Iowa River,47f,Marshall,Mississippi,1469,Warm Water,huc070802080403,4659971,499960,42.09182,-93.00048,N/A,False,Survey Site
921,Iowa River,,Marshalltown - DS1,Non-wadeable,,641,IA 02-IOW-0060_4,Iowa River,47f,Marshall,Mississippi,1635,Warm Water,huc070802080405,4655427,512690,42.05079,-92.84664,N/A,False,Survey Site
922,Little Sioux River,,Turin,Non-wadeable,,1564,IA 06-LSR-0010_0,Little Sioux River,47d,Monona,Missouri,4426,Warm Water,huc102300031510,4650175,253641,41.96507,-95.97294,N/A,False,Survey Site
923,Little Sioux River,,Spencer - US1,Wadeable,,1577,IA 06-LSR-0040_1,Little Sioux River,47a,Clay,Missouri,536,Warm Water,huc102300030804,4783625,321895,43.1844,-95.19164,N/A,True,Survey Site
924,Little Sioux River,,Spencer - DS1,Non-wadeable,,1573,IA 06-LSR-0030_4,Little Sioux River,47a,Clay,Missouri,1104,Warm Water,huc102300030804,4777831,328200,43.13372,-95.11231,N/A,False,Survey Site
925,Lizard Creek,,Fort Dodge - US2,Wadeable,,1278,IA 04-UDM-0300_1,Lizard Creek,47b,Webster,Mississippi,436,Warm Water,huc071000040303,4707211,399681,42.51076,-94.22113,Undetermined,False,Survey Site
926,Maple River,,Mapleton,Wadeable,,1581,IA 06-LSR-0070_1,Maple River,47m,Monona,Missouri,669,Warm Water,huc102300050308,4672584,269038,42.17132,-95.7962,N/A,False,Survey Site
927,Middle River,,Indianola,Wadeable,,1083,IA 04-LDM-0270_0,Middle River,47f,Warren,Mississippi,497,Warm Water,huc071000080701,4586069,450910,41.42468,-93.58748,N/A,False,Survey Site
928,Nishnabotna River,,Hamburg,Non-wadeable,,1412,IA 05-NSH-0010_0,Nishnabotna River,47m,Fremont,Missouri,2807,Warm Water,huc102400040202,4497913,276158,40.60174,-95.64556,N/A,False,Survey Site
929,Ocheyedan River,,Spencer - US2,Wadeable,,1638,IA 06-LSR-0250_0,Ocheyedan River,47a,Clay,Missouri,426,Warm Water,huc102300030510,4777420,320176,43.12816,-95.21076,N/A,True,Survey Site
930,South Raccoon River,,Redfield,Wadeable,,1181,IA 04-RAC-0170_0,South Raccoon River,47f,Dallas,Mississippi,988,Warm Water,huc071000070902,4603781,401374,41.57963,-94.18311,N/A,False,Survey Site
931,South River,,Ackworth,Wadeable,,1074,IA 04-LDM-0230_0,South River,47f,Warren,Mississippi,474,Warm Water,huc071000081201,4580165,463964,41.37219,-93.43091,N/A,False,Survey Site
932,Thompson Fork - Grand River,,Davis City,Wadeable,,1351,IA 05-GRA-0040_0,Thompson River,40a,Decatur,Missouri,701,Warm Water,huc102801020601,4499183,431683,40.64066,-93.80793,N/A,False,Survey Site
933,West Fork Des Moines River,,Humboldt,Non-wadeable,,1220,IA 04-UDM-0070_0,Des Moines River,47b,Humboldt,Mississippi,2308,Warm Water,huc071000020903,4725382,401073,42.67455,-94.20734,Undetermined,False,Survey Site
934,West Fork Little Sioux River,,Hornick,Wadeable,,1598,IA 06-LSR-0120_1,West Fork Little Sioux River,47d,Woodbury,Missouri,399,Warm Water,huc102300040407,4679554,245956,42.22686,-96.07832,N/A,False,Survey Site
935,West Nishnabotna River,,Malvern,Wadeable,,1441,IA 05-NSH-0080_1,West Nishnabotna River,47e,Mills,Missouri,967,Warm Water,huc102400020801,4540412,287332,40.98717,-95.52809,N/A,False,Survey Site
936,West Nodaway River,,Shambaugh,Wadeable,,1389,IA 05-NOD-0020_0,Nodaway River (aka West Nodaway R.),47f,Page,Missouri,777,Warm Water,huc102400090703,4502929,328573,40.65943,-95.02786,N/A,False,Survey Site
937,Whitebreast Creek,,Knoxville,Wadeable,,1059,IA 04-LDM-0200_0,White Breast Creek,47f,Marion,Mississippi,363,Warm Water,huc071000081404,4572360,485638,41.30256,-93.17155,N/A,False,Survey Site
938,Little Sioux River,,Larrabee,Non-wadeable,,1570,IA 06-LSR-0030_1,Little Sioux River,47a,Cherokee,Missouri,1848,Warm Water,huc102300031302,4747739,298746,42.85574,-95.4633,N/A,False,Survey Site
939,Iowa River,,Wapello,Non-wadeable,,622,IA 02-IOW-0010_2,Iowa River,72d,Louisa,Mississippi,12499,Warm Water,huc070802091104,4560368,652454,41.18032,-91.18234,N/A,False,Survey Site
940,Iowa River,,Lone Tree,Non-wadeable,,624,IA 02-IOW-0020_1,Iowa River,47f,Louisa,Mississippi,4293,Warm Water,huc070802090806,4586928,627032,41.42387,-91.47978,N/A,False,Survey Site
941,Iowa River,,Iowa City - US1,Non-wadeable,,628,IA 02-IOW-0030_2,Iowa River,47f,Johnson,Mississippi,3158,Warm Water,huc070802090703,4616801,620925,41.6938,-91.54682,N/A,True,Survey Site
942,Iowa River,,Iowa City - DS1,Non-wadeable,,627,IA 02-IOW-0030_1,Iowa River,72d,Johnson,Mississippi,3323,Warm Water,huc070802090705,4601400,623523,41.55473,-91.51879,N/A,True,Survey Site
943,Skunk River,,Augusta,Non-wadeable,,889,IA 03-SKU-0010_1,Skunk River,40a,Lee,Mississippi,4303,Warm Water,huc070801071006,4512802,645552,40.7533,-91.27578,N/A,False,Survey Site
944,North Skunk River,,Sigourney,Wadeable,,854,IA 03-NSK-0010_2,North Skunk River,47f,Keokuk,Mississippi,631,Warm Water,huc070801060601,4570522,562169,41.28374,-92.25759,N/A,False,Survey Site
945,South Skunk River,,Oskaloosa,Non-wadeable,,927,IA 03-SSK-0010_3,South Skunk River,47f,Mahaska,Mississippi,1635,Warm Water,huc070801051203,4578273,528652,41.35544,-92.65747,N/A,False,Survey Site
946,Des Moines River,,Keosauqua,Non-wadeable,,1004,IA 04-LDM-0010_3,Des Moines River,40a,Van Buren,Mississippi,14038,Warm Water,huc071000091206,4509108,587746,40.72823,-91.96093,N/A,False,Survey Site
947,Beaver Creek,,Cedar Falls,Wadeable,,555,IA 02-CED-0400_0,Beaver Creek,47c,Black Hawk,Mississippi,391,Warm Water,huc070802050304,4713546,540469,42.57326,-92.50689,Undetermined,False,Survey Site
948,Maquoketa River,,Maquoketa,Wadeable,,14,IA 01-MAQ-0060_1,Maquoketa River,47f,Jackson,Mississippi,940,Warm Water,huc070600061001,4660782,691705,42.07571,-90.68253,N/A,False,Survey Site
949,Wapsipinicon River,,Independence,Wadeable,,343,IA 01-WPS-0020_4,Wapsipinicon River,47c,Buchanan,Mississippi,909,Warm Water,huc070801020801,4707155,584284,42.51217,-91.97403,Undetermined,True,Survey Site
950,Cedar River,,Waterloo - US1,Non-wadeable,,468,IA 02-CED-0050-L_0,Cedar River,47c,Black Hawk,Mississippi,4734,Warm Water,huc070802050703,4709792,545181,42.53919,-92.44978,Undetermined,False,Survey Site
951,Cedar River,,Cedar Rapids - US1,Non-wadeable,,456,IA 02-CED-0030_2,Cedar River,47c,Linn,Mississippi,6450,Warm Water,huc070802051507,4658171,600507,42.06917,-91.78509,Undetermined,False,Survey Site
952,Cedar River,,Cedar Rapids - DS1,Non-wadeable,,451,IA 02-CED-0020_2,Cedar River,47f,Linn,Mississippi,6955,Warm Water,huc070802060401,4642531,620154,41.92559,-91.55087,N/A,False,Survey Site
953,Winnebago River,,Mason City - US1,Wadeable,,827,IA 02-WIN-0010_2,Winnebago River,47c,Cerro Gordo,Mississippi,463,Warm Water,huc070802030306,4782256,482895,43.19288,-93.21051,Undetermined,False,Survey Site
954,Winnebago River,,Mason City - DS1,Wadeable,,826,IA 02-WIN-0010_1,Winnebago River,47c,Cerro Gordo,Mississippi,654,Warm Water,huc070802030401,4774757,489966,43.12548,-93.12335,Undetermined,False,Survey Site
955,Des Moines River,,Ottumwa - US,Non-wadeable,,1011,IA 04-LDM-0020_2,Des Moines River,47f,Wapello,Mississippi,13257,Warm Water,huc071000090707,4548568,539812,41.0874,-92.52599,N/A,False,Survey Site
956,Des Moines River,,Ottumwa - DS,Non-wadeable,,1010,IA 04-LDM-0020_1,Des Moines River,40a,Wapello,Mississippi,13435,Warm Water,huc071000090710,4534169,555524,40.95678,-92.34023,N/A,False,Survey Site
