MONIT_STATION_SEQ_NO,DTRSQQ_CODE,COUNTY_CODE,COUNTY_NAME,WBIC,OFFICIAL_WATERBODY_NAME,REGION_CODE,WSHED_CODE,GMU_CODE,WMU_CODE,HUC_CODE,ECO_REGION_CODE,STREAM_ORDER_NO,NATURAL_COMMUNITY,TEMPERATURE_CLASS,HYDRO_ID,CALC_LL_LAT_DD_AMT,CALC_LL_LONG_DD_AMT
4198,202010343,22,Grant,944600,Snowden Br,SC,GP03,GP,GP,07060003,52,2,COOL-COLD HEADWATER,Cool-Cold,200007044,42.6683228,-90.4710509
4415,405010744,25,Iowa,932700,Livingston Br,SC,SP10,GP,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200019140,42.914932,-90.412125
4519,NA,25,Iowa,932800,Unnamed,SC,SP10,GP,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200018539,42.915108,-90.37378
30014248,NA,22,Grant,946700,Bear Branch,SC,GP03,GP,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200011341,42.76342,-90.50195
4188,203010613,22,Grant,946400,Young Br,SC,GP03,GP,GP,07060003,52,2,COOL-COLD HEADWATER,Cool-Cold,200011117,42.761948,-90.532265
29880866,NA,22,Grant,943800,Little Platte River,SC,GP03,GP,GP,07060003,52,4,COOL-COLD MAINSTEM,Cool-Cold,200013613,42.82024,-90.481544
30014730,NA,25,Iowa,949000,Unnamed,SC,GP03,GP,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200014443,42.839676,-90.427086
4169,204013523,22,Grant,947100,Mounds Br,SC,GP03,GP,GP,07060003,52,4,COOL-COLD MAINSTEM,Cool-Cold,200011711,42.7789796,-90.4636019
29626450,NA,33,Lafayette,936400,Bull Br,SC,GP01,GP,GP,07060005,52,2,COOL-COLD HEADWATER,Cool-Cold,200001293,42.525246,-90.400894
29626462,NA,33,Lafayette,936400,Bull Br,SC,GP01,GP,GP,07060005,52,2,COOL-COLD HEADWATER,Cool-Cold,200001826,42.536446,-90.40555
5445,NA,33,Lafayette,928000,Furnace Creek,SC,SP09,GP,SP,07090003,52,4,COOL-COLD MAINSTEM,Cool,"200012458, 600037357",42.796112,-90.19749
100168,404031723,25,Iowa,928200,Rock Br,SC,SP09,GP,SP,07090003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200014074,42.822067,-90.16739
100144,405033144,25,Iowa,928600,Brewery Creek,SC,SP09,GP,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200016211,42.860798,-90.17497
29525138,NA,54,Rock,812600,Otter Creek,SC,LR11,LR,LR,07090002,53,3,WARM HEADWATER,Warm,200012722,42.78712,-88.891815
29525104,NA,23,Green,894200,Winn Creek,SC,SP02,GP,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200001896,42.541492,-89.818115
29525073,NA,23,Green,894100,Unnamed,SC,SP02,GP,SP,07090003,52,2,COLDWATER,Cold,200001315,42.52768,-89.82171
29525130,NA,33,Lafayette,893700,Unnamed,NA,SP02,GP,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200000438,42.50571,-89.84406
102077,404082412,23,Green,885400,Story Creek,SC,SP13,GP,SP,07090004,53,"3, 3",COOL-COLD MAINSTEM,Cool-Cold,200013425,42.813545,-89.49625
29525118,NA,25,Iowa,889100,Pecatonica River,SC,SP10,GP,SP,07090003,52,4,COOL-WARM MAINSTEM,Cool,"600089762, 200013420",42.815655,-90.29985
29880853,NA,22,Grant,944200,McAdam Branch,SC,GP03,GP,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200005312,42.63094,-90.54673
30014136,NA,22,Grant,945800,Whig Br,SC,GP03,GP,GP,07060003,52,3,COLDWATER,Cold,200008992,42.715996,-90.55209
29880934,NA,22,Grant,943800,Little Platte River,SC,GP03,GP,GP,07060003,52,5,COOL-COLD MAINSTEM,Cool-Cold,200010278,42.746094,-90.52708
29879991,NA,22,Grant,946000,Rountree Br,SC,GP03,GP,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200009324,42.724926,-90.48133
4117,203011534,22,Grant,946000,Rountree Br,SC,GP03,GP,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200009365,42.7263,-90.47569
4118,203011421,22,Grant,946200,Unnamed,SC,GP03,GP,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200009861,42.7392306,-90.4574074
32121916,219041032,42,Monroe,1693100,Printz Creek,WC,BR03,BT,BR,07040007,52,1,COOL-COLD HEADWATER,Cool-Cold,200076344,44.13313,-90.85189
32121928,219040844,42,Monroe,1693100,Printz Creek,WC,BR03,BT,BR,07040007,52,2,COOL-COLD HEADWATER,Cool-Cold,200076091,44.129368,-90.87267
150395,217013211,42,Monroe,1341600,Council Creek,WC,LW29,CW,LW,07070003,52,"1, 1",COOL-COLD HEADWATER,Cool-Cold,200063093,43.911743,-90.51431
103498,217012812,42,Monroe,1341600,Council Creek,WC,LW29,CW,LW,07070003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200063371,43.92629,-90.503136
150396,217012113,42,Monroe,1341600,Council Creek,WC,LW29,CW,LW,07070003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200063725,43.936737,-90.50012
150393,217011642,42,Monroe,1341600,Council Creek,WC,LW29,CW,LW,07070003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200064303,43.946754,-90.50311
103497,217011611,42,Monroe,1341600,Council Creek,WC,LW29,CW,LW,07070003,52,3,COOL-WARM HEADWATER,Cool-Warm,200211618,43.957615,-90.4977
150392,217010411,42,Monroe,1341600,Council Creek,WC,LW29,CW,LW,07070003,52,"3, 3",COOL-WARM HEADWATER,Cool-Warm,200065963,43.986507,-90.4961
11492,214020223,63,Vernon,1182400,Kickapoo River,WC,LW06,LW,LW,07070006,52,5,COOL-WARM MAINSTEM,Cool,"200054333, 600088641, 600009982",43.7216774,-90.5879326
5017,402230743,30,Kenosha,1300,Pike River,SE,SE02,RP,SE,04040002,54,4,COOL-COLD MAINSTEM,Cool-Cold,200006600,42.6388844,-87.8247405
7587,217042844,42,Monroe,1655900,Little La Crosse River,WC,BL05,BL,BL,07040006,52,"4, 5",COOL-WARM MAINSTEM,Cool,"200063290, 600087828",43.9140863,-90.8505718
29425299,NA,42,Monroe,1656100,Unnamed,WC,BL05,BL,BL,07040006,52,"2, 3",COOL-COLD HEADWATER,Cool-Cold,200058868,43.821323,-90.851135
29425176,216043541,42,Monroe,1656400,Unnamed,WC,BL05,BL,BL,07040006,52,3,COOL-COLD HEADWATER,Cool-Cold,200058738,43.81756,-90.815994
7607,217021931,42,Monroe,1661200,Unnamed,WC,BL06,BL,BL,07040006,52,4,COOL-COLD MAINSTEM,Cool-Cold,200063912,43.9331021,-90.664352
3327,243113623,16,Douglas,2689800,Totagatic River,NO,SC20,SC,SC,07030002,50,3,COOL-WARM MAINSTEM,Cool-Warm,200193604,46.167194,-91.69477
9916,235042013,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,2,COOL-COLD HEADWATER,Cool-Cold,200166755,45.502907,-90.89451
31989505,NA,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,2,COOL-COLD HEADWATER,Cool-Cold,200167934,45.526527,-90.87554
10005,235052622,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,3,COOL-COLD HEADWATER,Cool-Cold,200166506,45.4933535,-90.9661474
25616531,NA,55,Rusk,2227900,Meadow Brook,NO,UC07,UC,UC,07050002,50,2,COOL-WARM HEADWATER,Cool-Warm,200163924,45.429916,-91.110855
20727570,NA,58,Sawyer,2278700,Pine Creek,NO,UC11,UC,UC,07050002,50,4,COOL-WARM MAINSTEM,Cool-Warm,200184843,45.903397,-90.68346
31166454,NA,55,Rusk,2219500,Unnamed,NO,UC05,UC,UC,07050004,50,2,COOL-WARM HEADWATER,Cool-Warm,200163600,45.42919,-90.97854
30147854,NA,55,Rusk,2359300,Buff Creek,NO,UC17,UC,UC,07050001,50,2,COOL-WARM HEADWATER,Cool-Warm,200162826,45.407677,-91.268684
29566809,NA,16,Douglas,2848900,Amnicon River,NO,LS03,LS,LS,04010301,50,5,COOL-WARM MAINSTEM,Cool,"600081358, 200203933",46.579308,-91.914986
29963555,NA,61,Taylor,2181500,Fisher River,NO,LC21,UC,LC,07050005,50,3,COOL-WARM HEADWATER,Cool-Warm,200153860,45.235474,-90.90344
30511586,NA,61,Taylor,1758400,Trappers Creek,NO,BR12,BT,BR,07040007,51,2,COLDWATER,Cold,200142676,45.054142,-90.47645
9973,235082633,55,Rusk,2366600,Devils Creek,NO,UC17,UC,UC,07050001,50,4,COOL-COLD MAINSTEM,Cool-Cold,200166461,45.4791624,-91.3373159
31068212,NA,58,Sawyer,2414500,West Fork Chippewa River,NO,UC23,UC,UC,07050001,50,5,COOL-WARM MAINSTEM,Cool,"600009071, 200211230",45.994244,-91.08778
10034,NA,55,Rusk,2357300,Little Soft Maple Creek,NO,UC17,UC,UC,07050001,50,3,COLDWATER,Cold,200164555,45.44839,-91.37914
31980272,NA,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,3,COOL-WARM HEADWATER,Cool-Warm,200166020,45.482224,-90.98787
104269,235053341,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,"3, 3",COOL-WARM HEADWATER,Cool-Warm,200165540,45.471725,-90.98974
31978924,NA,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,3,COOL-WARM HEADWATER,Cool-Warm,200211668,45.437515,-91.019424
25540745,NA,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,3,COOL-WARM HEADWATER,Cool-Warm,200211668,45.418438,-91.07207
25540843,NA,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,3,COOL-WARM HEADWATER,Cool-Warm,200162738,45.408398,-91.08973
31980382,NA,55,Rusk,2221700,Deer Tail Creek,NO,UC06,UC,UC,07050001,50,3,COOL-WARM HEADWATER,Cool-Warm,200161521,45.393383,-91.10825
31067989,NA,58,Sawyer,2384700,Couderay River,NO,UC20,UC,UC,07050001,50,4,WARM MAINSTEM,Warm,"200181209, 600013731",45.81117,-91.40934
31944032,233061334,55,Rusk,2217300,Unnamed,NO,UC05,UC,UC,07050004,50,2,COOL-WARM HEADWATER,Cool-Warm,200159246,45.335403,-91.06398
30147336,NA,58,Sawyer,2381600,Barber Creek,NO,UC19,UC,UC,07050001,50,2,COOL-WARM HEADWATER,Cool-Warm,200183365,45.856464,-90.96569
103372,408131731,28,Jefferson,837600,Stony Brook,SC,UR05,UR,UR,07090001,53,"3, 3",COOL-WARM HEADWATER,Cool-Warm,200210713,43.15862,-88.982285
29524821,NA,14,Dodge,836500,Beaver Creek,SC,UR03,UR,UR,07090001,53,4,COOL-WARM HEADWATER,Cool-Warm,200211827,43.50238,-88.99997
29524860,NA,14,Dodge,868400,Plum Creek,SC,UR12,UR,UR,07090001,53,3,COOL-WARM HEADWATER,Cool-Warm,200211830,43.591423,-88.72498
151651,NA,11,Columbia,117900,Fox River,SC,UF15,UF,UF,04030201,53,3,COOL-WARM MAINSTEM,Cool-Warm,200048144,43.582256,-89.228546
31966539,NA,18,Eau Claire,2132700,Travis Creek,WC,LC14,LC,LC,07050006,52,2,COOL-WARM HEADWATER,Cool-Warm,200114772,44.61677,-91.03665
30025511,NA,18,Eau Claire,2132700,Travis Creek,WC,LC14,LC,LC,07050006,51,2,COOL-WARM HEADWATER,Cool-Warm,200117260,44.64037,-91.04318
104081,225062313,18,Eau Claire,2131900,Hay Creek,WC,LC14,LC,LC,07050006,52,3,COOL-WARM HEADWATER,Cool-Warm,200116664,44.632793,-91.071686
104038,NA,18,Eau Claire,2131900,Hay Creek,WC,LC14,LC,LC,07050006,51,3,COOL-WARM HEADWATER,Cool-Warm,200117608,44.647285,-91.072136
103529,226063141,18,Eau Claire,2131100,Thompson Valley Creek,WC,LC14,LC,LC,07050006,51,3,COOL-COLD HEADWATER,Cool-Cold,200119979,44.689396,-91.14561
103521,225070141,18,Eau Claire,2131100,Thompson Valley Creek,WC,LC14,LC,LC,07050006,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200118903,44.676414,-91.16528
9363331,NA,18,Eau Claire,2131100,Thompson Valley Creek,NA,LC14,NA,LC,07050006,52,3,COOL-COLD HEADWATER,Cool-Cold,200116927,44.647408,-91.17947
102012,NA,47,Pepin,2117100,Duscham Creek,WC,LC24,LC,LC,07050005,52,1,COOL-COLD HEADWATER,Cool-Cold,200118793,44.66868,-91.782616
29951166,NA,37,Marathon,1461100,McGinnis Creek,WC,CW26,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200146091,45.10503,-89.97848
29672342,NA,37,Marathon,1475200,County Line Creek,WC,CW28,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200146536,45.118557,-89.692856
20704,429052722,37,Marathon,1451800,Big Rib River,WC,CW23,NA,CW,07070002,51,5,COOL-WARM MAINSTEM,Cool-Warm,"600090946, 200137207",44.9724783,-89.9054749
29672242,NA,37,Marathon,1437900,Big Sandy Creek,WC,CW20,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200140497,45.016617,-89.4497
29672444,NA,37,Marathon,1439400,Mole Brook,WC,CW20,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200133894,44.915413,-89.42798
29672489,NA,37,Marathon,1438400,Prahl Creek,WC,CW20,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200137294,44.97426,-89.516975
13032,NA,68,Waukesha,742500,Fox River,SE,FX07,IF,FX,07120006,53,3,COOL-WARM MAINSTEM,Cool,"200025868, 600074935, 600092088",43.07217,-88.16276
12482,404151541,65,Walworth,813900,Whitewater Creek,SE,LR14,LR,LR,07090002,53,3,COOL-WARM MAINSTEM,Cool-Warm,200013573,42.8037863,-88.7028739
29833678,404211023,52,Racine,4350,Unnamed,SE,SE03,RP,SE,04040002,53,2,COLDWATER,Cold,200014621,42.82407,-88.007095
29833612,402190832,52,Racine,750400,Spring Brook,SE,FX02,IF,FX,07120006,53,2,COOL-WARM HEADWATER,Cool-Warm,200007249,42.646862,-88.28269
29833573,402203042,30,Kenosha,748500,Peterson Creek,SE,FX02,IF,FX,07120006,53,2,WARM HEADWATER,Warm,200004689,42.600758,-88.17483
151535,409213221,46,Ozaukee,17600,Little Menomonee River,SE,MI03,MI,MI,04040003,53,"2, 2",COOL-WARM HEADWATER,Cool-Warm,200031593,43.20679,-88.03844
1682,418201832,8,Calumet,77900,South Branch Manitowoc River,NE,MA05,LK,MA,04030101,53,3,COOL-WARM MAINSTEM,Cool,"200069284, 600057910",44.0279637,-88.1621814
30823953,NA,8,Calumet,3000057,Unnamed,NE,MA05,LK,MA,04030101,53,2,COOL-COLD HEADWATER,Cool-Cold,200069759,44.03686,-88.18872
29531657,211020713,53,Richland,1192100,Hoke Creek,SC,LW05,LW,LW,07070006,52,2,COLDWATER,Cold,200041262,43.446495,-90.65354
29961752,NA,53,Richland,1224700,Ash Creek,SC,LW12,LW,LW,07070005,52,2,COOL-COLD HEADWATER,Cool-Cold,200034434,43.29136,-90.418365
29940523,409011024,53,Richland,1224700,Ash Creek,SC,LW12,LW,LW,07070005,52,3,COOL-COLD MAINSTEM,Cool-Cold,200033746,43.273926,-90.365265
29659857,NA,53,Richland,1224700,Ash Creek,SC,LW12,LW,LW,07070005,52,3,COOL-COLD MAINSTEM,Cool-Cold,200033840,43.275925,-90.37999
30161040,NA,34,Langlade,1440800,Spring Brook,NO,CW21,HW,CW,07070002,51,2,COOL-COLD MAINSTEM,Cool-Cold,200144389,45.100704,-89.19199
5487,430110442,34,Langlade,1440800,Spring Brook,NO,CW21,HW,CW,07070002,51,2,COOL-COLD MAINSTEM,Cool,"200144389, 600022993",45.1087366,-89.169998
5489,431113133,34,Langlade,1440800,Spring Brook,NO,CW21,HW,CW,07070002,51,2,COOL-COLD MAINSTEM,Cool-Cold,200144389,45.1186058,-89.1732533
29715049,NA,64,Vilas,2329500,Trout River,NO,UC16,UC,UC,07050002,50,3,WARM MAINSTEM,Warm,"200189182, 600007844",46.02171,-89.761284
29706230,NA,19,Florence,650300,Pine River,NO,GB16,HW,GB,04030108,50,4,COOL-WARM MAINSTEM,Cool,"600011456, 200184492",45.89021,-88.65631
29678458,NA,19,Florence,652900,Popple River,NO,GB17,HW,GB,04030108,50,5,COOL-WARM MAINSTEM,Cool,"600014138, 200178664",45.756886,-88.518776
150950,439052841,44,Oneida,1535300,Squirrel River,NO,UW38,HW,UW,07070001,50,"3, 3",COOL-WARM MAINSTEM,Cool,600012394,45.83648,-89.86293
29706203,NA,44,Oneida,1582900,Pickerel Lake Creek,NO,UW41,HW,UW,07070001,50,1,COOL-WARM HEADWATER,Cool-Warm,200177009,45.72428,-89.37742
151009,438172112,19,Florence,657000,Lund Creek,NO,GB17,HW,GB,04030108,50,"2, 2",COOL-COLD HEADWATER,Cool-Cold,200179736,45.76468,-88.37212
103051,441132012,21,Forest,713100,Elvoy Creek,NO,GB18,HW,GB,04030106,50,3,COOL-WARM MAINSTEM,Cool,"600007679, 200189308",46.023064,-88.89533
101375,431081823,35,Lincoln,1476000,Pat Smith Creek,NO,CW29,HW,CW,07070002,51,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200150094,45.17233,-89.548775
29706256,NA,35,Lincoln,1461100,McGinnis Creek,NO,CW26,HW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200146548,45.121014,-89.97863
29638944,NA,44,Oneida,1520600,Little Rice River,NO,UW36,HW,UW,07070001,50,2,COOL-WARM MAINSTEM,Cool-Warm,200171291,45.597977,-89.85475
8159,437063634,44,Oneida,1522500,Bearskin Creek,NO,UW37,HW,UW,07070001,50,2,COOL-WARM MAINSTEM,Cool,"600017130, 200173939",45.644997,-89.68689
5785,435080223,35,Lincoln,1565100,Noisy Creek,NO,UW33,HW,UW,07070001,50,3,COOL-WARM MAINSTEM,Cool-Warm,200169303,45.5494502,-89.4636459
26001144,NA,44,Oneida,1580600,Pine Lake Creek,NO,UW41,HW,UW,07070001,50,3,COOL-WARM MAINSTEM,Cool,"600016368, 200174925",45.674667,-89.41747
26000511,NA,44,Oneida,1516900,Little Rice Creek,NO,UW36,HW,UW,07070001,50,3,COOL-WARM MAINSTEM,Cool,"600019276, 200170423",45.566822,-89.67117
29531296,NA,63,Vernon,1188500,Bishop Br,WC,LW04,LW,LW,07070006,52,3,COOL-COLD MAINSTEM,Cool-Cold,200045427,43.530613,-90.76983
150165,213032923,63,Vernon,1187900,West Fork Kickapoo River,WC,LW04,LW,LW,07070006,52,"5, 5",COOL-COLD MAINSTEM,Cool-Cold,200047706,43.575787,-90.76725
29426584,NA,63,Vernon,1194900,Weister Creek,WC,LW05,LW,LW,07070006,52,4,COOL-COLD MAINSTEM,Cool-Cold,200050603,43.632015,-90.64784
11502,NA,63,Vernon,1195700,Warner Creek,WC,LW05,LW,LW,07070006,52,4,COOL-COLD MAINSTEM,Cool,"200050829, 600063625",43.63899,-90.54191
102225,NA,12,Crawford,1636200,Buck Creek,WC,BL01,BL,BL,07060001,52,2,COLDWATER,Cold,200036261,43.34111,-91.05016
101136,214010724,63,Vernon,1196900,Billings Creek,WC,LW05,LW,LW,07070006,52,"4, 4",COOL-COLD MAINSTEM,Cool,"200053735, 200053734, 200053869",43.706295,-90.54354
29611784,NA,1,Adams,1374100,Big Roche A Cri Creek,WC,CW06,CW,CW,07070003,51,4,COOL-WARM MAINSTEM,Cool,"600091048, 200072853",44.097557,-89.77668
29572097,NA,63,Vernon,1288800,Hills Creek,WC,LW24,CW,LW,07070004,52,4,COOL-COLD MAINSTEM,Cool-Cold,200052249,43.672005,-90.31729
29572190,NA,29,Juneau,1292600,Unnamed,WC,LW24,CW,LW,07070004,52,4,COOL-COLD MAINSTEM,Cool-Cold,200056208,43.76197,-90.27182
150624,416020741,29,Juneau,1306100,Little Lemonweir River,WC,LW29,CW,LW,07070003,52,"4, 4",COOL-WARM MAINSTEM,Cool-Warm,200061564,43.88058,-90.29384
26118880,NA,29,Juneau,1301700,Lemonweir River,WC,LW27,CW,LW,07070003,51,NA,LARGE RIVER,WARM,600089714,43.772285,-89.888565
26118870,NA,29,Juneau,1306100,Little Lemonweir River,WC,LW29,CW,LW,07070003,51,NA,COOL-WARM MAINSTEM,Cool,600091066,43.894165,-90.18757
26118802,NA,1,Adams,1377500,Fourteenmile Creek,WC,CW07,CW,CW,07070003,51,4,COOL-WARM MAINSTEM,Cool-Warm,200083104,44.21776,-89.88455
18073456,NA,32,La Crosse,1648100,Unnamed,WC,BL03,BL,BL,07060001,52,3,COOL-COLD MAINSTEM,Cool-Cold,200054805,43.7267,-91.163895
150438,216062011,32,La Crosse,1651100,Unnamed,WC,BL04,BL,BL,07040006,52,"2, 2",COLDWATER,Cold,200060478,43.85513,-91.11118
150424,NA,32,La Crosse,1676600,Unnamed,WC,BR01,BT,BR,07040006,52,3,COOL-COLD HEADWATER,Cool-Cold,200065353,43.97104,-91.17317
150436,215061834,32,La Crosse,1648400,Unnamed,WC,BL03,BL,BL,07060001,52,"2, 2",COLDWATER,Cold,200057118,43.76879,-91.14081
23052563,NA,17,Dunn,2082700,Running Valley Creek,WC,LC07,LC,LC,07050007,51,3,COLDWATER,Cold,200142294,45.0372,-91.65806
102014,226123641,17,Dunn,2117300,Pinch Creek,WC,LC24,LC,LC,07050005,52,"2, 2",COOL-WARM HEADWATER,Cool-Warm,200120248,44.68736,-91.77665
102008,225120112,17,Dunn,2117100,Duscham Creek,WC,LC24,LC,LC,07050005,52,2,COOL-COLD HEADWATER,Cool-Cold,200120247,44.683735,-91.78165
150935,NA,18,Eau Claire,2131300,First Trestle Creek,WC,LC14,LC,LC,07050006,52,2,COOL-COLD HEADWATER,Cool-Cold,200119159,44.669037,-91.13913
101713,221112744,6,Buffalo,1809900,Unnamed,WC,BT06,BT,BT,07040003,52,"2, 2",COOL-COLD HEADWATER,Cool-Cold,200087190,44.263252,-91.69077
101697,221113314,6,Buffalo,1809900,Unnamed,WC,BT06,BT,BT,07040003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200086744,44.256363,-91.71607
29611736,NA,6,Buffalo,1809900,Unnamed,WC,BT06,BT,BT,07040003,52,3,COOL-COLD MAINSTEM,Cool-Cold,200211183,44.247757,-91.746605
29611763,NA,18,Eau Claire,2131400,Diamond Valley Creek,WC,LC14,LC,LC,07050006,52,3,COOL-COLD HEADWATER,Cool-Cold,200117280,44.64704,-91.10756
29611749,NA,18,Eau Claire,2131400,Diamond Valley Creek,WC,LC14,LC,LC,07050006,51,3,COOL-COLD HEADWATER,Cool-Cold,200118872,44.676327,-91.10807
100919,229111223,17,Dunn,2082700,Running Valley Creek,WC,LC07,LC,LC,07050007,51,"4, 4",COLDWATER,Cold,200140829,45.00824,-91.66907
26002926,NA,47,Pepin,2061900,Bear Creek,WC,LC01,LC,LC,07050005,52,4,COOL-COLD MAINSTEM,Cool-Cold,200117643,44.64159,-91.93586
3563,226051444,18,Eau Claire,2137000,South Fork Eau Claire River,WC,LC16,LC,LC,07050006,51,5,WARM MAINSTEM,Warm,"600040465, 200121939",44.726819,-90.9435456
25645675,NA,18,Eau Claire,2125600,Eau Claire River,WC,LC14,LC,LC,07050006,51,6,LARGE RIVER,Warm,"200128320, 600039579",44.81969,-91.36399
102393,226020344,10,Clark,1750800,Rock Creek,WC,BR10,BT,BR,07040007,51,"5, 5",COOL-COLD MAINSTEM,Cool,"200124069, 600091797",44.758457,-90.5984
29557008,NA,9,Chippewa,2084000,Trout Creek,WC,LC07,LC,LC,07050007,51,4,COOL-COLD MAINSTEM,Cool-Cold,200146061,45.099392,-91.651634
19243562,NA,27,Jackson,1806700,Tank Creek,WC,BT05,BT,BT,07040005,52,3,COOL-COLD MAINSTEM,Cool-Cold,200097878,44.369385,-90.97876
29565435,NA,10,Clark,1750800,Rock Creek,WC,BR10,BT,BR,07040007,51,5,COOL-COLD MAINSTEM,Cool,"600091797, 200124962",44.770153,-90.55668
29594543,NA,27,Jackson,1804200,Pine Creek,WC,BT05,BT,BT,07040005,52,3,COOL-COLD HEADWATER,Cool-Cold,200091955,44.322914,-91.029465
29565423,NA,10,Clark,2145400,North Fork Eau Claire River,WC,LC17,LC,LC,07050006,51,4,COOL-COLD MAINSTEM,Cool-Cold,200128966,44.828144,-90.87909
29556997,NA,9,Chippewa,2120800,Elk Creek,WC,LC13,LC,LC,07050005,51,4,COLDWATER,Cold,200136090,44.93927,-91.60007
103620,227070744,18,Eau Claire,2129300,Deinhammer Creek,WC,LC14,LC,LC,07050006,51,2,COOL-COLD HEADWATER,Cool-Cold,200129337,44.829082,-91.26874
101777,227152542,48,Pierce,2058000,Cady Creek,WC,LC03,LC,LC,07050005,52,4,COLDWATER,Cold,200209514,44.79041,-92.14351
101450,228100822,9,Chippewa,2121900,Big Elk Creek,WC,LC13,LC,LC,07050005,51,"3, 3",COLDWATER,Cold,200134996,44.92883,-91.62999
104076,227072323,18,Eau Claire,2129400,Beaver Creek,WC,LC14,LC,LC,07050006,51,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200127630,44.809353,-91.20629
102278,440152832,19,Florence,679700,Johnson Creek,NO,GB16,HW,GB,04030108,50,2,COOL-WARM HEADWATER,Cool-Warm,200185824,45.915398,-88.63105
151512,440152142,19,Florence,679700,Johnson Creek,NO,GB16,HW,GB,04030108,50,"2, 2",COOL-WARM HEADWATER,Cool-Warm,200186315,45.92866,-88.620186
19233052,NA,42,Monroe,1341900,Deer Creek,WC,LW29,CW,LW,07070003,52,2,COOL-WARM HEADWATER,Cool-Warm,200066501,43.99554,-90.50505
29526833,NA,26,Iron,2948000,Laymans Creek,NO,LS15,LS,LS,04010302,50,2,COOL-WARM HEADWATER,Cool-Warm,200197219,46.319798,-90.17206
29521264,NA,4,Bayfield,2733300,Taylor Creek,NO,SC22,SC,SC,07030002,50,2,COOL-WARM HEADWATER,Cool-Warm,200195325,46.255924,-91.07224
29128662,NA,16,Douglas,2834600,Bear Creek,NO,LS01,LS,LS,04010301,50,2,COOL-COLD HEADWATER,Cool-Cold,200205594,46.648994,-92.01323
15771923,NA,16,Douglas,2833500,Birch Creek,NO,LS01,LS,LS,04010301,50,2,COLDWATER,Cold,200204470,46.60413,-91.9922
153394,248132921,16,Douglas,2833200,Bluff Creek,NO,LS01,LS,LS,04010301,50,3,COLDWATER,Cold,200204863,46.61842,-92.03058
29525959,NA,16,Douglas,2834800,Unnamed,NO,LS01,LS,LS,04010301,50,1,COOL-COLD HEADWATER,Cool-Cold,200205593,46.64836,-92.02584
29526016,NA,16,Douglas,2833200,Bluff Creek,NO,LS01,LS,LS,04010301,50,4,COOL-COLD HEADWATER,Cool-Cold,200205858,46.66777,-92.034775
29526319,NA,16,Douglas,2833200,Bluff Creek,NO,LS01,LS,LS,04010301,50,"3, 4",COOL-COLD HEADWATER,Cool-Cold,200205858,46.634487,-92.0657
29416363,NA,42,Monroe,1338900,Mud Creek,WC,LW29,CW,LW,07070003,52,2,COOL-WARM HEADWATER,Cool-Warm,200068785,44.028362,-90.54404
29393743,NA,50,Portage,269600,Poncho Creek,WC,WR05,WR,WR,04030202,51,2,COOL-COLD HEADWATER,Cool-Cold,200111205,44.569405,-89.32681
102219,424080312,50,Portage,1409900,Unnamed,WC,CW13,CW,CW,07070003,51,"2, 2",COOL-WARM HEADWATER,Cool-Warm,200113392,44.597866,-89.539955
